order_id,order_placed_at,order_delivered_at
1523534,2023-03-01 19:11:55,2023-03-01 19:27:22.754410
1523535,2023-03-01 19:12:28,2023-03-01 19:32:18.995836
1523536,2023-03-01 19:14:04,2023-03-01 19:30:13.990729
1523537,2023-03-01 19:14:06,2023-03-01 19:29:21.178917
1523538,2023-03-01 19:15:46,2023-03-01 19:33:45.253004
1523539,2023-03-01 19:17:39,2023-03-01 19:33:05.660437
1523540,2023-03-01 19:17:45,2023-03-01 19:33:29.713518
1523541,2023-03-01 19:17:48,2023-03-01 19:33:06.154558
1523542,2023-03-01 19:24:32,2023-03-01 19:39:42.043173
1523543,2023-03-01 19:29:40,2023-03-01 19:44:40.731604
1523544,2023-03-01 19:32:43,2023-03-01 19:50:06.015028
1523545,2023-03-01 19:34:18,2023-03-01 19:52:09.816429
1523546,2023-03-01 19:35:16,2023-03-01 19:51:15.022128
1523547,2023-03-01 19:37:12,2023-03-01 19:52:18.655478
1523548,2023-03-01 19:39:28,2023-03-01 19:57:05.472900
1523549,2023-03-01 19:40:11,2023-03-01 19:55:41.499853
1523550,2023-03-01 19:41:04,2023-03-01 19:56:27.682400
1523551,2023-03-01 19:42:31,2023-03-01 19:58:38.992764
1523552,2023-03-01 19:42:40,2023-03-01 19:58:39.371472
1523553,2023-03-01 19:42:46,2023-03-01 19:57:48.815383
1523554,2023-03-01 19:44:23,2023-03-01 20:18:26.374365
1523555,2023-03-01 19:45:27,2023-03-01 20:01:51.822457
1523556,2023-03-01 19:47:18,2023-03-01 20:02:35.881462
1523557,2023-03-01 19:53:45,2023-03-01 20:08:48.390606
1523558,2023-03-01 19:55:48,2023-03-01 20:12:04.213418
1523559,2023-03-01 20:02:15,2023-03-01 20:18:08.688343
1523560,2023-03-01 20:03:08,2023-03-01 20:20:12.081156
1523561,2023-03-01 20:04:30,2023-03-01 20:21:51.218455
1523562,2023-03-01 20:06:43,2023-03-01 20:23:25.536957
1523563,2023-03-01 20:11:07,2023-03-01 20:26:09.146306
1523564,2023-03-01 20:13:13,2023-03-01 20:28:15.579586
1523565,2023-03-01 20:13:36,2023-03-01 20:29:02.392422
1523566,2023-03-01 20:14:46,2023-03-01 20:39:04.656272
1523567,2023-03-01 20:19:09,2023-03-01 20:38:18.269560
1523568,2023-03-01 20:20:57,2023-03-01 20:37:40.811283
1523569,2023-03-01 20:21:40,2023-03-01 20:50:14.172133
1523570,2023-03-01 20:23:04,2023-03-01 20:38:15.371476
1523571,2023-03-01 20:29:53,2023-03-02 01:17:46.815054
1523572,2023-03-01 20:31:37,2023-03-01 20:52:26.934351
1523573,2023-03-01 20:33:09,2023-03-01 20:48:10.322410
1523574,2023-03-01 20:33:38,2023-03-01 20:49:02.355362
1523575,2023-03-01 20:33:44,2023-03-01 20:48:45.406762
1523576,2023-03-01 20:33:50,2023-03-01 20:49:11.455067
1523577,2023-03-01 20:35:00,2023-03-01 20:51:17.364716
1523578,2023-03-01 20:35:03,2023-03-01 20:50:13.002035
1523579,2023-03-01 20:36:24,2023-03-01 20:53:25.309021
1523580,2023-03-01 20:36:43,2023-03-01 20:51:45.651025
1523581,2023-03-01 20:37:05,2023-03-01 20:53:28.044551
1523582,2023-03-01 20:37:24,2023-03-01 20:56:53.051936
1523583,2023-03-01 20:38:51,2023-03-01 20:54:22.058000
1523584,2023-03-01 20:39:30,2023-03-01 20:56:13.775269
1523585,2023-03-01 20:39:54,2023-03-01 20:58:56.766059
1523586,2023-03-01 20:45:30,2023-03-01 21:05:04.622299
1523587,2023-03-01 20:47:31,2023-03-01 21:02:52.321739
1523588,2023-03-01 20:47:51,2023-03-01 21:04:16.720667
1523589,2023-03-01 20:50:26,2023-03-01 21:05:56.057801
1523590,2023-03-01 20:50:32,2023-03-01 21:11:19.497744
1523591,2023-03-01 20:50:43,2023-03-01 21:05:45.117557
1523592,2023-03-01 20:55:42,2023-03-01 21:11:02.421895
1523593,2023-03-01 20:56:12,2023-03-01 21:34:39.001993
1523594,2023-03-01 20:58:10,2023-03-01 21:13:31.251676
1523595,2023-03-01 20:59:20,2023-03-01 21:17:31.366228
1523596,2023-03-01 20:59:34,2023-03-01 21:20:55.762026
1523597,2023-03-01 21:00:38,2023-03-01 21:16:34.832062
1523598,2023-03-01 21:02:51,2023-03-01 21:19:35.549530
1523599,2023-03-01 21:08:03,2023-03-01 21:24:40.196957
1523600,2023-03-01 21:09:06,2023-03-01 21:24:10.800581
1523601,2023-03-01 21:13:45,2023-03-01 21:34:44.424261
1523602,2023-03-01 21:14:05,2023-03-01 21:29:17.556257
1523603,2023-03-01 21:17:40,2023-03-01 21:33:39.791738
1523604,2023-03-01 21:18:18,2023-03-01 21:34:40.960527
1523605,2023-03-01 21:21:56,2023-03-01 21:38:16.148985
1523606,2023-03-01 21:24:45,2023-03-01 21:43:23.080125
1523607,2023-03-01 21:26:36,2023-03-01 21:43:35.171574
1523608,2023-03-01 21:28:17,2023-03-01 21:44:56.288284
1523609,2023-03-01 21:33:17,2023-03-01 21:48:48.593195
1523610,2023-03-01 21:35:08,2023-03-01 21:50:50.978504
1523611,2023-03-01 21:35:47,2023-03-01 21:52:21.798992
1523612,2023-03-01 21:36:03,2023-03-01 21:52:47.785615
1523613,2023-03-01 21:42:08,2023-03-01 21:57:17.463347
1523614,2023-03-01 21:42:55,2023-03-01 22:00:17.907426
1523615,2023-03-01 21:43:44,2023-03-01 21:59:29.567872
1523616,2023-03-01 21:46:44,2023-03-01 22:02:20.156730
1523617,2023-03-01 21:49:46,2023-03-01 22:05:22.933620
1523618,2023-03-01 21:59:39,2023-03-01 22:16:17.797674
1523619,2023-03-01 22:03:20,2023-03-01 22:19:24.908801
1523620,2023-03-01 22:05:50,2023-03-01 22:23:22.593255
1523621,2023-03-01 22:06:47,2023-03-01 22:23:18.967512
1523622,2023-03-01 22:12:01,2023-03-01 22:27:16.340470
1523623,2023-03-01 22:18:06,2023-03-01 22:33:33.481796
1523624,2023-03-01 22:18:33,2023-03-01 22:34:01.296166
1523625,2023-03-01 22:22:01,2023-03-01 22:39:19.766227
1523626,2023-03-01 22:22:36,2023-03-01 22:38:33.306800
1523627,2023-03-01 22:23:16,2023-03-01 22:42:26.832106
1523628,2023-03-01 22:24:48,2023-03-01 22:45:05.462535
1523629,2023-03-01 22:25:23,2023-03-01 22:40:23.835538
1523630,2023-03-01 22:25:32,2023-03-01 22:41:52.610149
1523631,2023-03-01 22:28:22,2023-03-01 22:45:45.182347
1523632,2023-03-01 22:31:57,2023-03-01 22:48:29.983483
1523633,2023-03-01 22:34:22,2023-03-01 22:49:36.873202
1523634,2023-03-01 22:37:08,2023-03-01 22:52:48.678086
1523635,2023-03-01 22:40:13,2023-03-01 22:56:27.405932
1523636,2023-03-01 22:42:10,2023-03-01 23:00:22.384414
1523637,2023-03-01 22:45:25,2023-03-01 23:03:18.401379
1523638,2023-03-01 22:57:36,2023-03-01 23:12:44.975325
1523639,2023-03-01 23:00:18,2023-03-01 23:15:41.847308
1523640,2023-03-01 23:01:41,2023-03-01 23:21:06.540540
1523641,2023-03-01 23:02:11,2023-03-01 23:17:17.584619
1523642,2023-03-01 23:05:59,2023-03-01 23:21:19.650560
1523643,2023-03-01 23:09:13,2023-03-01 23:24:43.949376
1523644,2023-03-01 23:10:01,2023-03-01 23:25:42.843458
1523645,2023-03-01 23:11:54,2023-03-01 23:27:02.505086
1523646,2023-03-01 23:16:18,2023-03-01 23:47:58.483109
1523647,2023-03-01 23:17:50,2023-03-01 23:33:13.844225
1523648,2023-03-01 23:23:26,2023-03-01 23:38:30.111247
1523649,2023-03-01 23:24:40,2023-03-01 23:39:45.275853
1523650,2023-03-01 23:25:36,2023-03-01 23:41:25.463240
1523651,2023-03-01 23:27:07,2023-03-01 23:42:14.577460
1523652,2023-03-01 23:28:36,2023-03-01 23:45:55.323946
1523653,2023-03-01 23:32:23,2023-03-01 23:49:33.127471
1523654,2023-03-01 23:34:23,2023-03-01 23:51:41.554081
1523655,2023-03-01 23:35:44,2023-03-01 23:51:08.617227
1523656,2023-03-01 23:42:11,2023-03-01 23:57:28.388495
1523657,2023-03-01 23:43:12,2023-03-01 23:58:21.655915
1523658,2023-03-01 23:44:48,2023-03-02 00:00:00.698796
1523659,2023-03-01 23:51:55,2023-03-02 00:07:00.605100
1523660,2023-03-01 23:58:03,2023-03-02 00:13:20.742908
1523661,2023-03-02 00:03:05,2023-03-02 00:18:16.930101
1523662,2023-03-02 00:08:12,2023-03-02 00:24:32.407261
1523663,2023-03-02 00:08:53,2023-03-02 00:27:50.217255
1523664,2023-03-02 00:14:58,2023-03-02 00:30:04.182537
1523665,2023-03-02 00:22:05,2023-03-02 00:41:00.868249
1523666,2023-03-02 00:23:16,2023-03-02 00:38:22.102223
1523667,2023-03-02 00:24:07,2023-03-02 00:40:25.734327
1523668,2023-03-02 00:24:09,2023-03-02 00:40:36.579126
1523669,2023-03-02 00:25:06,2023-03-02 00:40:25.271129
1523670,2023-03-02 00:26:47,2023-03-02 00:41:53.435298
1523671,2023-03-02 00:27:07,2023-03-02 00:42:07.432173
1523672,2023-03-02 00:29:38,2023-03-02 00:44:51.201134
1523673,2023-03-02 00:33:00,2023-03-02 00:51:15.242094
1523674,2023-03-02 00:34:30,2023-03-02 00:49:32.594331
1523675,2023-03-02 00:35:39,2023-03-02 00:51:23.337751
1523676,2023-03-02 00:36:51,2023-03-02 02:30:07.988260
1523677,2023-03-02 00:38:01,2023-03-02 00:53:18.388996
1523678,2023-03-02 00:47:58,2023-03-02 01:09:16.060456
1523679,2023-03-02 00:57:28,2023-03-02 01:18:46.570326
1523680,2023-03-02 00:58:36,2023-03-02 01:13:51.662367
1523681,2023-03-02 00:59:34,2023-03-02 01:14:58.536089
1523682,2023-03-02 01:01:15,2023-03-02 01:32:53.720314
1523683,2023-03-02 01:03:46,2023-03-02 01:18:49.425380
1523684,2023-03-02 01:07:33,2023-03-02 01:24:02.373143
1523685,2023-03-02 01:07:46,2023-03-02 01:23:17.094876
1523686,2023-03-02 01:22:13,2023-03-02 01:38:26.600633
1523687,2023-03-02 01:23:29,2023-03-02 01:39:21.218253
1523688,2023-03-02 01:26:25,2023-03-02 01:44:51.302177
1523689,2023-03-02 01:26:48,2023-03-02 03:57:34.693308
1523690,2023-03-02 01:34:09,2023-03-02 01:49:24.439098
1523691,2023-03-02 01:34:51,2023-03-02 01:50:36.779055
1523692,2023-03-02 01:40:56,2023-03-02 01:56:11.260388
1523693,2023-03-02 01:41:00,2023-03-02 02:04:55.336940
1523694,2023-03-02 01:41:39,2023-03-02 01:56:52.303106
1523695,2023-03-02 01:42:31,2023-03-02 01:58:36.123551
1523696,2023-03-02 01:42:37,2023-03-02 02:02:43.067864
1523697,2023-03-02 01:48:43,2023-03-02 02:04:02.238609
1523698,2023-03-02 01:49:23,2023-03-02 02:30:39.835457
1523699,2023-03-02 01:59:56,2023-03-02 02:17:20.853707
1523700,2023-03-02 02:00:48,2023-03-02 02:15:55.215748
1523701,2023-03-02 02:09:07,2023-03-02 02:24:54.397169
1523702,2023-03-02 02:09:08,2023-03-02 02:24:27.446190
1523703,2023-03-02 02:10:04,2023-03-02 02:25:27.862006
1523704,2023-03-02 02:18:07,2023-03-02 02:43:32.563717
1523705,2023-03-02 02:20:17,2023-03-02 02:35:26.662982
1523706,2023-03-02 02:24:38,2023-03-02 02:40:29.532149
1523707,2023-03-02 02:32:20,2023-03-02 02:47:36.665676
1523708,2023-03-02 02:32:24,2023-03-02 02:48:34.651333
1523709,2023-03-02 02:33:11,2023-03-02 02:48:12.933047
1523710,2023-03-02 02:35:45,2023-03-02 02:50:53.413863
1523711,2023-03-02 02:38:32,2023-03-02 02:54:02.003951
1523712,2023-03-02 02:40:38,2023-03-02 02:56:06.093187
1523713,2023-03-02 02:42:10,2023-03-02 02:58:33.754234
1523714,2023-03-02 02:43:35,2023-03-02 02:58:44.443240
1523715,2023-03-02 02:45:59,2023-03-02 03:01:37.732461
1523716,2023-03-02 02:46:18,2023-03-02 03:09:43.451353
1523717,2023-03-02 02:46:50,2023-03-02 03:02:29.639649
1523718,2023-03-02 02:48:22,2023-03-02 03:03:27.227405
1523719,2023-03-02 02:54:11,2023-03-02 03:10:46.123714
1523720,2023-03-02 02:55:18,2023-03-02 03:10:21.418141
1523721,2023-03-02 03:02:40,2023-03-02 03:20:12.268750
1523722,2023-03-02 03:04:18,2023-03-02 03:20:16.836693
1523723,2023-03-02 03:07:57,2023-03-02 03:23:09.535362
1523724,2023-03-02 03:09:09,2023-03-02 03:24:10.920764
1523725,2023-03-02 03:11:32,2023-03-02 03:27:01.395014
1523726,2023-03-02 03:16:04,2023-03-02 03:37:04.955198
1523727,2023-03-02 03:17:07,2023-03-02 03:32:25.272534
1523728,2023-03-02 03:18:20,2023-03-02 03:33:23.825679
1523729,2023-03-02 03:24:46,2023-03-02 07:32:35.703725
1523730,2023-03-02 03:25:23,2023-03-02 03:42:24.536590
1523731,2023-03-02 03:25:50,2023-03-02 03:43:42.023159
1523732,2023-03-02 03:28:35,2023-03-02 03:43:58.560577
1523733,2023-03-02 03:29:35,2023-03-02 03:44:36.725529
1523734,2023-03-02 03:30:16,2023-03-02 03:46:13.243786
1523735,2023-03-02 03:30:17,2023-03-02 03:45:43.055474
1523736,2023-03-02 03:34:39,2023-03-02 03:50:13.538239
1523737,2023-03-02 03:39:34,2023-03-02 04:04:52.001368
1523738,2023-03-02 03:40:16,2023-03-02 03:55:21.497336
1523739,2023-03-02 03:41:40,2023-03-02 04:29:49.479328
1523740,2023-03-02 03:42:26,2023-03-02 04:00:10.867346
1523741,2023-03-02 03:43:36,2023-03-02 03:58:45.921945
1523742,2023-03-02 03:44:32,2023-03-02 04:04:36.768219
1523743,2023-03-02 03:47:48,2023-03-02 04:08:36.387830
1523744,2023-03-02 03:53:08,2023-03-02 04:08:14.142695
1523745,2023-03-02 03:56:25,2023-03-02 04:12:42.636680
1523746,2023-03-02 04:00:57,2023-03-02 04:33:42.693088
1523747,2023-03-02 04:08:28,2023-03-02 04:23:31.598383
1523748,2023-03-02 04:10:49,2023-03-02 04:25:53.229879
1523749,2023-03-02 04:12:12,2023-03-02 04:28:07.065327
1523750,2023-03-02 04:14:51,2023-03-02 04:30:08.409720
1523751,2023-03-02 04:15:59,2023-03-02 04:31:40.392454
1523752,2023-03-02 04:17:08,2023-03-02 04:34:33.408603
1523753,2023-03-02 04:18:23,2023-03-02 04:33:30.404216
1523754,2023-03-02 04:20:31,2023-03-02 04:35:44.586094
1523755,2023-03-02 04:25:10,2023-03-02 04:41:02.359097
1523756,2023-03-02 04:26:15,2023-03-02 04:41:27.083218
1523757,2023-03-02 04:27:17,2023-03-02 04:42:34.658595
1523758,2023-03-02 04:28:09,2023-03-02 04:43:17.102691
1523759,2023-03-02 04:30:09,2023-03-02 04:45:50.012402
1523760,2023-03-02 04:33:40,2023-03-02 04:49:23.196200
1523761,2023-03-02 04:38:27,2023-03-02 04:54:06.494003
1523762,2023-03-02 04:39:29,2023-03-02 04:54:38.032445
1523763,2023-03-02 04:39:36,2023-03-02 04:56:08.027430
1523764,2023-03-02 04:41:50,2023-03-02 05:00:48.575319
1523765,2023-03-02 04:42:08,2023-03-02 04:58:31.433975
1523766,2023-03-02 04:45:50,2023-03-02 05:04:48.180285
1523767,2023-03-02 04:49:30,2023-03-02 05:15:42.456219
1523768,2023-03-02 04:49:50,2023-03-02 05:04:58.265331
1523769,2023-03-02 04:49:57,2023-03-02 05:06:24.868679
1523770,2023-03-02 04:50:43,2023-03-02 05:05:56.812142
1523771,2023-03-02 04:54:41,2023-03-02 05:11:13.720655
1523772,2023-03-02 04:55:43,2023-03-02 05:10:58.134642
1523773,2023-03-02 04:57:45,2023-03-02 05:29:00.902936
1523774,2023-03-02 05:00:25,2023-03-02 05:15:30.215007
1523775,2023-03-02 05:02:32,2023-03-02 05:17:34.457146
1523776,2023-03-02 05:06:52,2023-03-02 05:26:03.105362
1523777,2023-03-02 05:08:43,2023-03-02 05:28:04.273531
1523778,2023-03-02 05:08:54,2023-03-02 05:24:06.802029
1523779,2023-03-02 05:20:20,2023-03-02 05:36:11.881614
1523780,2023-03-02 05:22:05,2023-03-02 06:01:58.546446
1523781,2023-03-02 05:23:37,2023-03-02 05:38:45.303335
1523782,2023-03-02 05:24:50,2023-03-02 05:39:53.695816
1523783,2023-03-02 05:27:21,2023-03-02 05:42:30.403790
1523784,2023-03-02 05:29:31,2023-03-02 05:45:14.309493
1523785,2023-03-02 05:30:52,2023-03-02 05:46:18.204438
1523786,2023-03-02 05:31:05,2023-03-02 05:48:17.808230
1523787,2023-03-02 05:31:11,2023-03-02 05:50:07.625356
1523788,2023-03-02 05:31:11,2023-03-02 05:46:12.400300
1523789,2023-03-02 05:31:14,2023-03-02 05:46:37.443726
1523790,2023-03-02 05:34:16,2023-03-02 05:55:45.334673
1523791,2023-03-02 05:36:19,2023-03-02 05:52:16.810246
1523792,2023-03-02 05:40:56,2023-03-02 05:55:56.553177
1523793,2023-03-02 05:42:34,2023-03-02 05:58:03.098999
1523794,2023-03-02 05:48:10,2023-03-02 06:03:29.233895
1523795,2023-03-02 05:49:03,2023-03-02 07:12:21.971296
1523796,2023-03-02 05:57:14,2023-03-02 06:13:56.083860
1523797,2023-03-02 06:09:52,2023-03-02 06:31:20.289257
1523798,2023-03-02 06:10:29,2023-03-02 06:27:47.937085
1523799,2023-03-02 06:10:47,2023-03-02 06:25:48.469211
1523800,2023-03-02 06:14:30,2023-03-02 06:29:30.837443
1523801,2023-03-02 06:15:11,2023-03-02 06:30:29.022893
1523802,2023-03-02 06:16:08,2023-03-02 06:31:42.455025
1523803,2023-03-02 06:18:49,2023-03-02 06:34:24.399284
1523804,2023-03-02 06:18:51,2023-03-02 06:34:24.764928
1523805,2023-03-02 06:22:02,2023-03-02 06:42:17.024380
1523806,2023-03-02 06:22:19,2023-03-02 06:40:20.870128
1523807,2023-03-02 06:22:23,2023-03-02 07:03:22.665535
1523808,2023-03-02 06:24:35,2023-03-02 06:39:44.506447
1523809,2023-03-02 06:26:46,2023-03-02 06:44:08.708661
1523810,2023-03-02 06:27:03,2023-03-02 06:42:24.935537
1523811,2023-03-02 06:28:50,2023-03-02 06:46:54.907626
1523812,2023-03-02 06:32:20,2023-03-02 06:49:32.703031
1523813,2023-03-02 06:33:03,2023-03-02 06:48:42.914673
1523814,2023-03-02 06:33:14,2023-03-02 06:48:29.323375
1523815,2023-03-02 06:38:36,2023-03-02 06:53:47.953174
1523816,2023-03-02 06:39:55,2023-03-02 06:56:13.436109
1523817,2023-03-02 06:40:50,2023-03-02 06:58:20.889738
1523818,2023-03-02 06:43:12,2023-03-02 06:58:14.465888
1523819,2023-03-02 06:45:54,2023-03-02 07:16:29.841589
1523820,2023-03-02 06:47:17,2023-03-02 07:02:17.352509
1523821,2023-03-02 06:49:37,2023-03-02 07:05:38.979043
1523822,2023-03-02 06:49:47,2023-03-02 07:06:45.908757
1523823,2023-03-02 06:52:30,2023-03-02 07:09:04.120316
1523824,2023-03-02 06:53:14,2023-03-02 07:08:16.718700
1523825,2023-03-02 06:54:47,2023-03-02 07:10:20.874208
1523826,2023-03-02 06:55:18,2023-03-02 07:10:39.373188
1523827,2023-03-02 07:01:50,2023-03-02 07:18:07.589193
1523828,2023-03-02 07:02:58,2023-03-02 07:18:40.289924
1523829,2023-03-02 07:05:50,2023-03-02 07:21:53.084015
1523830,2023-03-02 07:08:38,2023-03-02 07:23:40.206871
1523831,2023-03-02 07:12:41,2023-03-02 07:28:05.625648
1523832,2023-03-02 07:13:51,2023-03-02 07:29:12.169327
1523833,2023-03-02 07:15:33,2023-03-02 07:31:11.417149
1523834,2023-03-02 07:16:25,2023-03-02 07:31:33.468885
1523835,2023-03-02 07:18:31,2023-03-02 07:35:50.661186
1523836,2023-03-02 07:18:59,2023-03-02 07:34:50.972905
1523837,2023-03-02 07:19:24,2023-03-02 07:36:20.328163
1523838,2023-03-02 07:20:39,2023-03-02 07:36:37.317667
1523839,2023-03-02 07:25:54,2023-03-02 07:41:05.891361
1523840,2023-03-02 07:28:05,2023-03-02 07:45:19.960727
1523841,2023-03-02 07:30:08,2023-03-02 07:46:19.921054
1523842,2023-03-02 07:37:20,2023-03-02 07:52:38.671992
1523843,2023-03-02 07:45:20,2023-03-02 08:03:32.951993
1523844,2023-03-02 07:46:21,2023-03-02 08:01:21.296092
1523845,2023-03-02 07:48:22,2023-03-02 08:03:47.949692
1523846,2023-03-02 07:50:04,2023-03-02 08:05:58.795069
1523847,2023-03-02 07:52:45,2023-03-02 08:08:36.413542
1523848,2023-03-02 07:56:59,2023-03-02 08:20:34.319992
1523849,2023-03-02 07:57:08,2023-03-02 08:12:20.011934
1523850,2023-03-02 08:01:50,2023-03-02 08:17:38.209157
1523851,2023-03-02 08:03:08,2023-03-02 08:19:37.649527
1523852,2023-03-02 08:03:08,2023-03-02 08:18:17.330097
1523853,2023-03-02 08:04:00,2023-03-02 08:19:33.156741
1523854,2023-03-02 08:11:40,2023-03-02 08:27:04.665309
1523855,2023-03-02 08:12:37,2023-03-02 08:28:15.007605
1523856,2023-03-02 08:13:29,2023-03-02 08:32:50.948454
1523857,2023-03-02 08:19:56,2023-03-02 08:36:55.605477
1523858,2023-03-02 08:22:09,2023-03-02 08:37:18.701890
1523859,2023-03-02 08:23:57,2023-03-02 08:42:01.262808
1523860,2023-03-02 08:27:16,2023-03-02 08:46:05.115181
1523861,2023-03-02 08:35:01,2023-03-02 08:50:48.490819
1523862,2023-03-02 08:37:19,2023-03-02 09:08:12.547215
1523863,2023-03-02 08:38:02,2023-03-02 08:55:08.060225
1523864,2023-03-02 08:39:53,2023-03-02 08:56:40.287409
1523865,2023-03-02 08:41:14,2023-03-02 09:00:01.089385
1523866,2023-03-02 08:43:45,2023-03-02 09:00:15.371856
1523867,2023-03-02 08:46:28,2023-03-02 09:05:01.725072
1523868,2023-03-02 08:46:54,2023-03-02 09:01:55.287260
1523869,2023-03-02 08:46:58,2023-03-02 09:08:49.782467
1523870,2023-03-02 08:47:26,2023-03-02 09:02:49.935908
1523871,2023-03-02 08:48:08,2023-03-02 09:03:08.484867
1523872,2023-03-02 08:52:48,2023-03-02 09:08:15.833626
1523873,2023-03-02 08:58:42,2023-03-02 09:13:50.842075
1523874,2023-03-02 09:00:12,2023-03-02 09:16:30.427479
1523875,2023-03-02 09:00:37,2023-03-02 09:16:42.789081
1523876,2023-03-02 09:01:02,2023-03-02 09:17:33.537199
1523877,2023-03-02 09:03:22,2023-03-02 09:19:09.317345
1523878,2023-03-02 09:06:52,2023-03-02 09:21:53.787196
1523879,2023-03-02 09:09:27,2023-03-02 09:31:45.140488
1523880,2023-03-02 09:11:24,2023-03-02 09:27:23.499012
1523881,2023-03-02 09:13:24,2023-03-02 09:28:26.160320
1523882,2023-03-02 09:18:15,2023-03-02 09:35:08.414053
1523883,2023-03-02 09:25:22,2023-03-02 09:41:47.586209
1523884,2023-03-02 09:28:09,2023-03-02 09:43:54.796127
1523885,2023-03-02 09:34:13,2023-03-02 09:49:23.025990
1523886,2023-03-02 09:34:14,2023-03-02 09:54:10.873583
1523887,2023-03-02 09:35:25,2023-03-02 09:50:45.802131
1523888,2023-03-02 09:36:06,2023-03-02 09:52:30.025097
1523889,2023-03-02 09:39:12,2023-03-02 09:58:25.343044
1523890,2023-03-02 09:40:03,2023-03-02 09:56:55.917700
1523891,2023-03-02 09:43:47,2023-03-02 09:59:50.953749
1523892,2023-03-02 09:44:35,2023-03-02 10:01:53.012668
1523893,2023-03-02 09:45:48,2023-03-02 10:04:44.138336
1523894,2023-03-02 09:46:18,2023-03-02 10:02:33.336137
1523895,2023-03-02 09:49:28,2023-03-02 10:10:19.459987
1523896,2023-03-02 09:49:58,2023-03-02 10:05:39.026071
1523897,2023-03-02 09:51:18,2023-03-02 10:09:44.540021
1523898,2023-03-02 09:51:44,2023-03-02 10:07:14.401304
1523899,2023-03-02 09:57:32,2023-03-02 10:18:20.280712
1523900,2023-03-02 10:03:36,2023-03-02 10:19:29.207883
1523901,2023-03-02 10:06:21,2023-03-02 10:21:38.542681
1523902,2023-03-02 10:07:49,2023-03-02 10:29:28.932644
1523903,2023-03-02 10:11:35,2023-03-02 10:26:47.618937
1523904,2023-03-02 10:11:44,2023-03-02 10:33:51.399573
1523905,2023-03-02 10:12:42,2023-03-02 10:28:05.914629
1523906,2023-03-02 10:23:59,2023-03-02 10:39:12.675313
1523907,2023-03-02 10:25:51,2023-03-02 10:42:24.048162
1523908,2023-03-02 10:27:27,2023-03-02 10:43:38.483427
1523909,2023-03-02 10:29:58,2023-03-02 10:45:32.388233
1523910,2023-03-02 10:32:44,2023-03-02 10:47:50.337793
1523911,2023-03-02 10:35:18,2023-03-02 10:50:39.520557
1523912,2023-03-02 10:39:29,2023-03-02 10:55:03.393335
1523913,2023-03-02 10:40:36,2023-03-02 10:57:21.219761
1523914,2023-03-02 10:46:25,2023-03-02 11:07:01.337051
1523915,2023-03-02 10:47:26,2023-03-02 11:02:31.737014
1523916,2023-03-02 10:47:47,2023-03-02 11:03:43.650418
1523917,2023-03-02 10:47:55,2023-03-02 11:03:15.273673
1523918,2023-03-02 10:53:20,2023-03-02 11:10:01.451888
1523919,2023-03-02 10:59:56,2023-03-02 11:16:29.092399
1523920,2023-03-02 11:00:48,2023-03-02 11:15:58.319123
1523921,2023-03-02 11:03:30,2023-03-02 11:18:52.277995
1523922,2023-03-02 11:04:19,2023-03-02 11:19:23.231017
1523923,2023-03-02 11:05:32,2023-03-02 11:21:13.873721
1523924,2023-03-02 11:07:01,2023-03-02 11:23:04.251316
1523925,2023-03-02 11:07:10,2023-03-02 11:48:21.722026
1523926,2023-03-02 11:09:37,2023-03-02 11:24:40.499417
1523927,2023-03-02 11:13:33,2023-03-02 11:28:56.574602
1523928,2023-03-02 11:15:01,2023-03-02 11:31:27.428094
